user_id,item_id,event_type,timestamp
498,275,watch,881955348
198,265,watch,884207206
198,1245,watch,884205317
330,257,watch,876544609
311,530,watch,884365201
552,1620,watch,879222071
604,234,watch,883668097
276,274,watch,874791960
566,157,watch,881649985
63,302,watch,875746809
452,432,watch,875264432
296,282,watch,884196712
606,746,watch,880925394
459,148,watch,879563367
276,201,watch,889174849
194,483,watch,879520916
106,275,watch,883877219
495,288,watch,888633165
500,1018,watch,883875756
76,1019,watch,879576256
493,56,watch,884130911
525,595,watch,881086803
624,886,watch,879792251
429,91,watch,882386260
576,237,watch,886985003
508,1135,watch,883777382
2,273,watch,888551647
154,945,watch,879138713
363,682,watch,891493634
618,392,watch,891308979
231,471,watch,888605273
104,311,watch,888442112
639,58,watch,891239296
94,54,watch,891722432
239,428,watch,889180978
264,478,watch,886122194
650,517,watch,891382033
479,324,watch,879459611
118,210,watch,875384825
455,89,watch,879111616
457,470,watch,882398204
566,186,watch,881649893
13,286,watch,881514683
648,298,watch,884884466
436,216,watch,887770064
368,561,watch,889783617
592,1,watch,882608021
519,878,watch,884545961
284,690,watch,885329468
487,684,watch,883446543
622,105,watch,882591726
13,867,watch,882399615
521,11,watch,884477993
532,689,watch,880484527
151,14,watch,879524325
561,45,watch,885808716
417,24,watch,879646531
454,454,watch,881959745
405,356,watch,885545912
599,928,watch,880953441
301,702,watch,882077784
308,32,watch,887737432
387,515,watch,886480755
501,456,watch,883348610
271,845,watch,885847800
543,737,watch,874866535
556,288,watch,882135646
18,238,watch,880132437
643,154,watch,891447286
406,639,watch,879793295
450,121,watch,882395537
216,201,watch,880235734
561,14,watch,885808929
445,742,watch,891200078
601,290,watch,876350501
625,692,watch,892000518
637,829,watch,882905070
201,118,watch,884310148
406,712,watch,880132091
189,485,watch,893265710
561,1110,watch,885809524
577,1531,watch,880475408
474,963,watch,887926105
256,1046,watch,882164927
72,792,watch,880036718
334,902,watch,891550520
591,934,watch,891039769
421,100,watch,892241422
648,674,watch,884883476
135,260,watch,879857575
413,877,watch,879969100
394,391,watch,881058330
286,139,watch,889653012
305,315,watch,886308168
222,826,watch,883816093
271,190,watch,885848707
375,770,watch,886622131
13,413,watch,882396984
514,729,watch,886189841
561,715,watch,885809606
44,196,watch,878348885
313,892,watch,891013059
393,40,watch,889729185
543,28,watch,875663543
535,469,watch,879618464
559,210,watch,891034957
280,527,watch,891700768
638,50,watch,876694704
405,810,watch,885548094
344,708,watch,884901561
158,742,watch,880134261
633,778,watch,877211886
11,98,watch,891905783
57,472,watch,883697253
318,403,watch,884496759
487,111,watch,883444558
363,172,watch,891495711
94,518,watch,891720950
632,202,watch,879457712
532,601,watch,888629518
601,140,watch,876351298
378,787,watch,880332480
537,399,watch,886032246
497,651,watch,879310762
615,640,watch,879448182
142,514,watch,888640317
144,262,watch,888103444
552,7,watch,879221580
563,50,watch,880507404
198,185,watch,884209264
358,1021,watch,891269464
314,405,watch,877886522
3,322,watch,889237269
214,169,watch,891544175
551,527,watch,892777123
532,658,watch,893119335
647,748,watch,876532501
314,56,watch,877887568
59,1115,watch,888203128
450,430,watch,882377590
230,628,watch,880485421
437,212,watch,880141402
396,222,watch,884646152
643,229,watch,891449640
539,197,watch,879787985
551,98,watch,892776524
592,262,watch,882607356
622,194,watch,882669762
179,340,watch,892151064
618,79,watch,891307494
568,1203,watch,877907281
481,197,watch,885828773
535,514,watch,879617531
488,11,watch,891294158
650,514,watch,891371020
474,789,watch,887927152
651,292,watch,879348881
589,271,watch,883352654
554,252,watch,876232528
1,136,watch,876893206
481,153,watch,885828165
604,185,watch,883668175
592,272,watch,882955387
545,215,watch,884133881
487,956,watch,883530702
521,380,watch,884478483
648,304,watch,884363798
144,466,watch,888105823
497,526,watch,879362478
548,315,watch,891415258
308,11,watch,887737837
5,371,watch,875720967
178,50,watch,882823857
588,496,watch,890023879
378,234,watch,880045652
592,61,watch,882956586
627,300,watch,879529486
264,1474,watch,886123728
346,597,watch,875003052
181,844,watch,878962816
345,79,watch,884992291
81,237,watch,876533764
587,312,watch,892871563
422,665,watch,879744143
210,514,watch,887730532
543,71,watch,874864870
472,66,watch,875981158
543,748,watch,876110379
551,1079,watch,892785431
537,553,watch,886032123
592,32,watch,882956067
579,1047,watch,880952579
394,226,watch,880888850
92,1211,watch,876175395
501,313,watch,883346623
618,210,watch,891308703
561,98,watch,885807393
7,578,watch,891354090
363,1101,watch,891495004
210,15,watch,887737710
94,191,watch,885870175
136,744,watch,882693569
13,769,watch,882397040
405,603,watch,885548578
457,747,watch,882397787
399,237,watch,882510490
254,622,watch,887347350
62,357,watch,879374706
501,257,watch,883348114
393,824,watch,889731793
397,435,watch,885349376
243,708,watch,879988520
551,912,watch,892775723
1,257,watch,874965954
70,411,watch,884066399
311,509,watch,884366590
334,553,watch,891548866
457,655,watch,882397879
642,443,watch,885603870
210,392,watch,887736017
308,21,watch,887740729
634,150,watch,875728834
498,202,watch,881958897
18,627,watch,880131931
534,687,watch,877807486
393,273,watch,889727768
308,117,watch,887738620
503,640,watch,880383201
334,303,watch,891544077
567,181,watch,882426246
394,540,watch,881058330
188,22,watch,875072459
253,482,watch,891628451
128,770,watch,879968008
592,330,watch,882607606
618,50,watch,891307175
406,520,watch,879445735
568,1005,watch,877907877
628,302,watch,880776981
543,165,watch,874863436
639,170,watch,891239790
207,748,watch,877750478
523,8,watch,883702125
413,15,watch,879969709
398,87,watch,875716709
178,319,watch,884836946
234,290,watch,892333980
572,1171,watch,879449734
532,929,watch,874791786
354,59,watch,891218208
406,517,watch,880131550
373,275,watch,877098437
599,988,watch,880951211
73,213,watch,888625753
416,538,watch,885114408
180,12,watch,877355568
595,291,watch,886921656
560,1008,watch,879976731
479,241,watch,879461800
457,453,watch,882551854
417,402,watch,879648656
324,282,watch,880575619
612,924,watch,875324710
443,678,watch,883504818
279,760,watch,875297522
312,1451,watch,891699156
235,318,watch,889654971
305,664,watch,886324462
354,190,watch,891217221
99,367,watch,886519075
291,940,watch,875086608
549,288,watch,881672605
470,118,watch,879178645
449,61,watch,880410700
472,771,watch,875983427
472,384,watch,875982051
303,692,watch,879468123
317,879,watch,891446575
256,356,watch,882164927
194,174,watch,879520916
632,28,watch,879458649
466,344,watch,890284231
506,930,watch,877984514
474,513,watch,887924571
608,58,watch,880406800
472,228,watch,875979910
491,236,watch,891185919
606,33,watch,880928180
496,554,watch,876070997
566,856,watch,881650690
437,137,watch,880140221
479,197,watch,879461102
235,86,watch,889656113
496,89,watch,876072633
639,487,watch,891240566
496,418,watch,876066848
109,584,watch,880581127
297,243,watch,878771163
532,1226,watch,893015131
144,48,watch,888105197
234,613,watch,892079434
503,205,watch,880472344
43,588,watch,883955745
489,315,watch,891448389
264,603,watch,886122508
637,831,watch,882904961
213,463,watch,878956000
569,475,watch,879793717
472,90,watch,892791063
591,88,watch,891031525
303,98,watch,879466572
577,168,watch,880472124
606,288,watch,877641931
416,1132,watch,876697913
276,281,watch,874787065
222,929,watch,881061213
551,234,watch,892777092
570,302,watch,881262145
16,946,watch,877724727
452,781,watch,888568714
76,514,watch,882129456
295,69,watch,879517911
456,452,watch,881375515
256,451,watch,882165135
416,24,watch,893212730
629,9,watch,880117485
110,684,watch,886988480
514,510,watch,886190480
385,135,watch,879444991
594,14,watch,874781173
207,631,watch,877847187
621,576,watch,874964605
234,389,watch,892335309
630,871,watch,885666918
500,708,watch,883873999
542,655,watch,886532908
627,162,watch,879530568
395,97,watch,883763800
405,1222,watch,885548049
417,186,watch,879647118
435,167,watch,884133224
401,651,watch,891032919
300,300,watch,875649995
608,1119,watch,880406552
123,514,watch,879872193
505,553,watch,889333937
567,478,watch,882426079
523,72,watch,883702351
621,301,watch,880226534
295,228,watch,879518414
373,1228,watch,877107379
533,23,watch,879191770
503,318,watch,880383679
627,581,watch,879530662
593,501,watch,886193661
264,746,watch,886123358
110,421,watch,886988873
134,326,watch,891732296
326,219,watch,879877349
26,50,watch,891386368
455,71,watch,879112098
271,168,watch,885848343
279,558,watch,875307210
296,1284,watch,884196765
481,190,watch,885828732
619,62,watch,885954185
639,462,watch,891239838
545,208,watch,879899619
462,310,watch,886365197
541,15,watch,883864806
449,59,watch,880410599
435,924,watch,884132072
472,73,watch,875981317
269,173,watch,891449429
286,210,watch,877535208
463,270,watch,889936535
397,423,watch,885349999
194,380,watch,879535549
639,659,watch,891240111
548,327,watch,891042794
447,597,watch,878855021
642,97,watch,885602418
500,88,watch,883875926
363,174,watch,891495109
454,497,watch,881959876
479,70,watch,879461630
332,105,watch,887938631
479,185,watch,879461604
524,97,watch,884636583
622,693,watch,882592383
279,166,watch,879572893
526,1,watch,885682562
559,527,watch,891034172
137,748,watch,881432626
464,286,watch,878354626
342,208,watch,874984430
551,222,watch,892783411
234,88,watch,892335920
645,179,watch,892054600
97,82,watch,884239552
246,178,watch,884920918
334,484,watch,891545793
214,8,watch,892668196
534,825,watch,877808281
345,44,watch,884992770
554,174,watch,876550257
6,194,watch,883601365
601,740,watch,876347196
346,363,watch,874951062
433,474,watch,880585759
643,1101,watch,891448002
436,762,watch,887771722
295,213,watch,879517324
479,398,watch,889125474
110,689,watch,886987584
327,271,watch,887743644
543,186,watch,877550660
425,289,watch,878737635
597,298,watch,875339723
69,294,watch,882027233
409,461,watch,881108364
462,315,watch,886365837
450,1425,watch,882471737
185,25,watch,883525206
548,7,watch,891044304
234,313,watch,891033261
534,986,watch,877808319
519,748,watch,883248307
13,32,watch,882140286
642,1023,watch,885842351
207,185,watch,875509832
274,300,watch,878944464
210,393,watch,891035904
303,1145,watch,879544219
561,135,watch,885809336
452,479,watch,885544109
545,404,watch,884133839
642,133,watch,886206274
374,218,watch,880396444
442,635,watch,883389380
429,2,watch,882387599
642,50,watch,885604280
226,813,watch,883890235
644,294,watch,889076095
95,290,watch,879193973
144,327,watch,888103444
160,151,watch,876769097
318,193,watch,884496367
396,455,watch,884646582
295,196,watch,879966498
417,513,watch,879647580
13,204,watch,882140318
586,229,watch,884062742
381,121,watch,892696793
130,895,watch,884623799
194,81,watch,879523576
592,334,watch,882607476
618,378,watch,891309514
174,69,watch,886514201
341,682,watch,890757961
373,417,watch,877099092
654,4,watch,887864830
52,527,watch,882922927
595,1009,watch,886921584
76,1155,watch,882607017
414,301,watch,884999128
500,639,watch,883875195
622,168,watch,882592041
170,322,watch,884103801
537,301,watch,886028647
514,631,watch,875463386
643,546,watch,891445660
455,40,watch,879111662
527,517,watch,879456186
160,153,watch,876860808
504,318,watch,887832593
601,482,watch,876350142
394,416,watch,880889350
632,419,watch,879457903
102,72,watch,888803602
112,937,watch,884992801
321,212,watch,879440342
551,174,watch,892776650
545,55,watch,879899233
543,88,watch,877550535
161,100,watch,891171127
393,347,watch,887742040
76,172,watch,882606080
520,242,watch,885168819
315,645,watch,879821065
643,1149,watch,891447835
395,240,watch,886481149
605,754,watch,879425457
487,823,watch,883445302
470,508,watch,879178932
488,64,watch,891294529
476,367,watch,883364475
368,184,watch,889783453
536,1118,watch,882360776
328,315,watch,885044782
90,905,watch,891383319
81,619,watch,876534009
184,1061,watch,889908264
331,221,watch,877196308
493,59,watch,884132315
458,245,watch,889324066
244,763,watch,880604830
437,753,watch,880140927
21,7,watch,874951292
495,479,watch,888632574
178,155,watch,882828021
537,744,watch,886030380
360,64,watch,880355485
63,286,watch,875746809
634,596,watch,875729105
394,739,watch,880889766
551,240,watch,892784673
265,327,watch,875320052
639,709,watch,891239581
94,800,watch,891723296
279,1242,watch,888797284
118,800,watch,875385280
621,117,watch,880227268
363,206,watch,891496587
653,164,watch,878854633
529,1038,watch,882535304
541,225,watch,885595846
618,705,watch,891307825
13,5,watch,882396869
527,479,watch,879455707
277,293,watch,879544145
588,288,watch,890014818
286,132,watch,877531791
535,269,watch,879617063
316,69,watch,880853881
213,182,watch,878955766
267,180,watch,878971690
363,597,watch,891498286
293,159,watch,888907674
592,168,watch,882955825
308,49,watch,887740833
500,62,watch,883876690
514,109,watch,876067235
548,12,watch,891044356
290,252,watch,880732575
64,434,watch,889739052
146,331,watch,891458193
299,1226,watch,877878602
348,1060,watch,886523621
474,1016,watch,887915567
639,553,watch,891240868
368,292,watch,889783251
642,151,watch,886568791
620,625,watch,889988005
21,5,watch,874951761
191,339,watch,891562090
497,510,watch,879362496
543,187,watch,874866535
488,133,watch,891294606
66,237,watch,883601355
348,123,watch,886523361
276,9,watch,889174849
280,755,watch,891701278
565,10,watch,891037453
217,562,watch,889070211
65,15,watch,879217138
122,1044,watch,879270923
644,257,watch,889077278
521,258,watch,884475503
566,98,watch,881649445
604,413,watch,883668175
648,586,watch,884883149
653,573,watch,880152843
504,1522,watch,887840942
43,781,watch,883956494
580,281,watch,884126077
305,42,watch,886324172
401,97,watch,891033582
6,514,watch,883600657
588,1508,watch,890029795
71,282,watch,885016990
542,230,watch,886533774
606,22,watch,880927357
630,25,watch,885666779
456,922,watch,881371595
545,71,watch,879901459
559,528,watch,891034209
326,393,watch,879876327
637,595,watch,882904537
380,12,watch,885478218
497,95,watch,879309993
539,481,watch,879788572
561,241,watch,885809119
591,72,watch,891040366
406,665,watch,879792928
535,971,watch,879618569
619,241,watch,885954083
178,184,watch,882827947
650,843,watch,891388266
130,342,watch,881076199
94,219,watch,891721528
125,427,watch,879454277
493,7,watch,884130372
378,926,watch,880318158
293,65,watch,888906945
653,402,watch,880151488
465,478,watch,883531246
405,567,watch,885548474
567,617,watch,882425843
606,7,watch,878143509
385,745,watch,879443352
144,500,watch,888105419
592,319,watch,882607434
87,546,watch,879876074
90,863,watch,891384114
320,385,watch,884749327
125,300,watch,892835836
374,98,watch,880394929
585,1158,watch,891282573
378,294,watch,880043804
118,960,watch,875385136
422,436,watch,879744085
533,97,watch,879438666
532,353,watch,886364951
539,527,watch,879788136
561,93,watch,885809224
495,184,watch,888633086
533,313,watch,884007337
636,596,watch,891449212
388,259,watch,886440334
559,427,watch,891034095
474,435,watch,887926573
592,179,watch,882956761
555,326,watch,879962096
634,823,watch,877017923
159,195,watch,884360539
320,121,watch,884748733
119,986,watch,874781068
542,100,watch,886532432
363,171,watch,891495849
444,275,watch,891979402
110,376,watch,886989340
623,204,watch,891035112
553,603,watch,879948695
637,280,watch,882904679
104,345,watch,888442171
59,618,watch,888205956
389,616,watch,879991329
246,798,watch,884924001
561,959,watch,885810060
622,367,watch,882670712
653,444,watch,880153329
551,183,watch,892776824
592,345,watch,888553233
328,8,watch,885047018
458,1338,watch,886395393
437,281,watch,881001148
36,878,watch,882157581
407,423,watch,876340001
409,633,watch,881108126
555,271,watch,879961963
591,921,watch,891031257
13,332,watch,881515457
487,133,watch,883530865
415,323,watch,879439205
497,108,watch,879309760
391,421,watch,877399269
569,237,watch,879793717
465,319,watch,883529372
448,887,watch,891888042
450,686,watch,882473826
422,1007,watch,875129839
601,584,watch,876350142
587,343,watch,892871337
601,418,watch,876350766
181,326,watch,878961709
201,567,watch,884112673
592,28,watch,882956586
94,585,watch,891723494
13,737,watch,882399615
279,751,watch,882593314
151,1299,watch,879543423
230,420,watch,880485726
533,210,watch,879191401
465,475,watch,883530313
463,117,watch,877385731
533,1033,watch,879192702
618,549,watch,891308342
523,204,watch,883702171
500,181,watch,883865462
478,168,watch,889388697
187,736,watch,879465632
537,549,watch,886031965
413,269,watch,879968793
144,343,watch,888103725
560,975,watch,879977081
630,222,watch,885666779
14,628,watch,880929697
588,451,watch,890026059
532,197,watch,889235367
650,747,watch,891384202
514,735,watch,875462764
600,265,watch,888451582
551,12,watch,892776419
544,258,watch,884795135
286,749,watch,889651060
638,410,watch,876695774
334,176,watch,891547040
507,352,watch,889964274
622,72,watch,882671142
493,264,watch,884129923
193,343,watch,889123777
629,528,watch,880117395
405,536,watch,885549746
468,1014,watch,875280539
474,642,watch,887927152
343,3,watch,876406256
592,169,watch,882955663
450,775,watch,882469432
573,1012,watch,885844339
285,205,watch,890595900
255,264,watch,883215829
23,204,watch,874786122
588,428,watch,890024730
235,1193,watch,889655232
313,121,watch,891015114
363,56,watch,891495301
653,50,watch,878854100
92,1046,watch,875812841
346,168,watch,874948252
90,286,watch,891382267
625,602,watch,891263057
412,340,watch,879716637
627,157,watch,879530110
7,436,watch,891351471
654,423,watch,887864432
428,350,watch,885944005
343,283,watch,876403212
642,375,watch,886131744
399,926,watch,882348850
593,597,watch,875660347
151,661,watch,879524419
180,98,watch,877544444
10,664,watch,877886911
416,185,watch,876699101
488,111,watch,891294785
567,176,watch,882425874
417,97,watch,879647326
314,783,watch,877888855
332,210,watch,887938981
301,150,watch,882074345
279,425,watch,875306430
22,523,watch,878886845
409,631,watch,881108077
629,1109,watch,880117813
492,83,watch,879969644
334,855,watch,891547513
642,258,watch,885601865
1,237,watch,875071749
634,979,watch,875729710
405,57,watch,885546577
361,178,watch,879441462
269,192,watch,891447979
507,879,watch,889964706
549,225,watch,881672804
416,396,watch,886318587
653,1044,watch,880153304
535,435,watch,879618246
642,72,watch,885843087
609,901,watch,886895886
277,7,watch,879543377
354,50,watch,891216498
532,926,watch,888630146
409,618,watch,881107011
642,468,watch,886568479
466,62,watch,890285159
439,246,watch,882892755
405,379,watch,885548475
627,649,watch,879530071
405,1474,watch,885547645
222,225,watch,877563353
102,386,watch,892993735
618,143,watch,891308515
109,72,watch,880577892
312,515,watch,891699677
303,871,watch,879485685
181,919,watch,878962550
15,935,watch,879455710
213,483,watch,878955848
452,170,watch,875261261
393,4,watch,889555384
48,136,watch,879434689
130,65,watch,875216786
560,1333,watch,879976071
608,478,watch,880403606
353,245,watch,891402405
137,1117,watch,881433435
500,405,watch,883865567
327,26,watch,887747299
648,188,watch,884882664
210,235,watch,887730842
307,1,watch,878066938
435,684,watch,884131356
325,650,watch,891478079
130,763,watch,874953728
536,318,watch,882359431
524,469,watch,884636416
311,700,watch,884365852
450,312,watch,882812205
655,274,watch,888474872
333,168,watch,891045496
561,258,watch,885806823
104,307,watch,888442249
592,652,watch,882956467
326,216,watch,879876235
631,346,watch,888465004
555,147,watch,879962172
592,533,watch,882608827
531,358,watch,887049187
267,156,watch,878971599
293,203,watch,888906781
546,717,watch,885141162
611,303,watch,891636073
301,763,watch,882074665
450,205,watch,882373531
436,595,watch,887770731
108,255,watch,879880094
214,89,watch,892668249
344,1,watch,884899372
632,58,watch,879459210
592,137,watch,882608145
60,50,watch,883326566
327,403,watch,887820384
366,234,watch,888857750
334,634,watch,891547513
60,799,watch,883326995
269,403,watch,891448522
620,563,watch,889987682
567,504,watch,882425874
30,315,watch,885941412
493,181,watch,884130308
436,723,watch,887771853
456,672,watch,881374849
582,288,watch,882960396
141,126,watch,884585642
621,1012,watch,880227233
367,333,watch,876689501
537,1197,watch,886029889
145,123,watch,879161848
394,63,watch,881059464
271,580,watch,885849386
537,1069,watch,886030938
157,515,watch,874813477
557,1070,watch,884357600
461,347,watch,885355679
363,511,watch,891495850
596,288,watch,883538847
255,343,watch,883215867
271,282,watch,885847666
22,21,watch,878886750
455,678,watch,878585344
18,736,watch,880131028
136,525,watch,882848925
417,923,watch,879647065
276,1118,watch,874791830
66,295,watch,883601456
6,177,watch,883600818
532,1221,watch,874788957
99,763,watch,885679138
417,62,watch,879648939
385,664,watch,879445335
114,659,watch,881259495
622,66,watch,882670480
327,201,watch,887820828
247,259,watch,893081411
299,171,watch,877880961
406,919,watch,879446684
648,105,watch,882212560
384,300,watch,891273809
234,224,watch,892334107
62,199,watch,879373692
622,364,watch,882672922
601,21,watch,876347113
622,373,watch,882672922
454,1190,watch,881959437
447,153,watch,878855756
239,511,watch,889178798
256,282,watch,882151017
551,1376,watch,892784524
405,712,watch,885547506
488,496,watch,891294246
592,833,watch,882608662
647,326,watch,876532517
561,273,watch,885808824
332,651,watch,888098060
234,505,watch,892333798
181,883,watch,878961847
323,319,watch,878738827
416,209,watch,893214332
579,49,watch,880952360
178,809,watch,882827084
357,111,watch,878951784
496,33,watch,876067108
305,171,watch,886323237
525,111,watch,881086051
545,993,watch,879898802
470,248,watch,879189434
271,62,watch,885849386
617,89,watch,883789294
456,475,watch,881372366
600,403,watch,888451908
276,523,watch,874787496
200,496,watch,884128904
618,150,watch,891308175
400,294,watch,885676411
653,272,watch,893275949
561,228,watch,885807930
490,286,watch,875427021
69,237,watch,882072920
592,59,watch,882956718
385,187,watch,879441728
505,423,watch,889333711
449,100,watch,879958664
405,1225,watch,885547176
551,827,watch,892784710
592,64,watch,882956039
495,770,watch,888635339
194,580,watch,879525876
586,82,watch,884062010
587,300,watch,892871171
552,222,watch,879221764
130,527,watch,875801447
535,639,watch,879618019
234,175,watch,892079076
200,48,watch,884129029
9,402,watch,886959343
556,1065,watch,882136162
468,173,watch,875295093
561,461,watch,885807369
435,121,watch,884133284
600,210,watch,888451665
311,702,watch,884365284
225,604,watch,879540778
271,4,watch,885849357
503,38,watch,879454977
488,183,watch,891293698
435,546,watch,884132942
505,237,watch,889333711
430,165,watch,877226130
429,118,watch,882386145
650,552,watch,891370031
606,421,watch,880923989
655,126,watch,887426732
627,549,watch,879530625
314,1016,watch,877886483
378,1531,watch,880056423
651,306,watch,880126473
89,202,watch,879459859
503,558,watch,880383098
554,223,watch,876232996
536,54,watch,882364876
99,25,watch,885679025
193,294,watch,889123777
547,258,watch,891282596
642,501,watch,885603740
595,15,watch,886921423
221,346,watch,885081300
585,1535,watch,891284816
244,222,watch,880604379
642,966,watch,886569140
154,642,watch,879138910
495,195,watch,888633396
154,61,watch,879138657
648,154,watch,884881621
592,432,watch,882956321
128,478,watch,879966840
168,291,watch,884287668
347,245,watch,881652230
44,99,watch,878348812
493,117,watch,884130416
533,91,watch,879190991
601,1615,watch,876348107
627,720,watch,879531397
585,207,watch,891284016
488,211,watch,891294158
159,255,watch,885501660
574,245,watch,891279362
330,195,watch,876546694
539,58,watch,879788195
527,531,watch,879456077
638,127,watch,876694861
483,197,watch,878953815
174,340,watch,886432749
650,1474,watch,891385288
365,473,watch,891304106
437,154,watch,880141129
630,12,watch,885667854
621,151,watch,880737929
524,1204,watch,884635225
653,566,watch,878854190
234,1039,watch,892078741
321,604,watch,879438651
380,502,watch,885480530
505,133,watch,889334189
518,117,watch,876823804
105,302,watch,889214193
591,235,watch,891039676
503,186,watch,880472061
244,317,watch,880602083
125,201,watch,879455019
119,685,watch,886177048
387,619,watch,886481073
610,1558,watch,888703475
345,234,watch,884991831
286,174,watch,877531537
11,731,watch,891904789
497,72,watch,879362835
222,578,watch,881060281
475,315,watch,891452177
405,1583,watch,885549543
380,663,watch,885478799
504,323,watch,887831274
207,471,watch,875509715
621,300,watch,890517589
2,10,watch,888551853
342,135,watch,874984395
511,322,watch,890005102
607,847,watch,883879638
608,1124,watch,880404846
396,717,watch,884646467
575,194,watch,878148087
458,14,watch,886394576
41,516,watch,890687242
406,131,watch,884630617
640,385,watch,874778569
449,310,watch,880410951
190,310,watch,891033607
389,1098,watch,880087096
655,693,watch,888984506
436,186,watch,887769801
81,289,watch,876533229
655,1403,watch,888813372
181,1355,watch,878963086
643,189,watch,891447093
161,496,watch,891171734
455,100,watch,878585826
502,893,watch,883702867
601,127,watch,876346810
298,143,watch,884182966
638,161,watch,876695307
378,282,watch,880044454
13,403,watch,882397271
654,258,watch,887863436
593,100,watch,875658824
454,73,watch,888267521
378,1063,watch,880046100
553,111,watch,879948869
536,83,watch,882359307
379,563,watch,880962106
518,471,watch,876822873
7,527,watch,891351772
486,595,watch,879875408
592,823,watch,882609009
60,211,watch,883327493
450,81,watch,882376188
239,174,watch,889179131
545,739,watch,884134780
303,1153,watch,879484899
379,842,watch,880525794
108,284,watch,879879911
445,1010,watch,891200506
405,577,watch,885547557
542,588,watch,886533562
654,318,watch,887864230
480,603,watch,891208239
155,288,watch,879370860
339,199,watch,891032576
399,1086,watch,882340827
22,1002,watch,878887186
293,1048,watch,888905034
654,250,watch,887863557
429,475,watch,882384579
346,11,watch,874948174
49,270,watch,888065432
552,274,watch,879222162
217,300,watch,889069555
428,338,watch,885943818
627,704,watch,879530967
592,782,watch,882956510
483,230,watch,878953592
79,333,watch,891271086
297,347,watch,885922424
425,452,watch,878738956
621,249,watch,880738282
640,204,watch,874777974
43,1052,watch,892350297
14,124,watch,876964936
109,928,watch,880572134
369,268,watch,889428642
474,275,watch,887915269
548,117,watch,891415384
561,219,watch,885809583
637,363,watch,882904148
655,198,watch,887428871
620,148,watch,889987299
495,843,watch,888637385
524,181,watch,884634731
536,132,watch,882359962
545,135,watch,884134060
429,484,watch,882384920
416,419,watch,892441448
311,101,watch,884366397
311,684,watch,884365075
527,176,watch,879455740
58,12,watch,884304895
483,450,watch,878953593
639,166,watch,891239838
566,405,watch,881650943
125,751,watch,892835624
121,83,watch,891388210
592,820,watch,882609057
648,194,watch,882213535
409,482,watch,881168712
497,185,watch,879361802
555,269,watch,879962096
474,499,watch,887924683
312,207,watch,891699121
583,198,watch,879384404
462,288,watch,886365260
128,483,watch,879966785
456,346,watch,887165765
291,235,watch,874805860
455,518,watch,879111318
457,137,watch,882393278
403,370,watch,879790344
495,1118,watch,888632888
487,206,watch,883531003
246,204,watch,884921638
405,1053,watch,885545456
468,56,watch,875286450
234,177,watch,892079040
455,628,watch,879109692
501,288,watch,883346694
566,213,watch,881649670
308,531,watch,887738057
632,96,watch,879457902
495,145,watch,888637147
489,308,watch,891447653
620,281,watch,889987852
454,873,watch,881958782
551,479,watch,892776380
83,70,watch,880308256
548,532,watch,891043910
629,187,watch,880117031
448,902,watch,891888779
655,670,watch,887430142
308,65,watch,887738301
251,248,watch,886272223
213,192,watch,878955474
362,689,watch,885019504
486,111,watch,879874693
530,56,watch,886202320
632,159,watch,879459460
130,465,watch,875801596
264,1475,watch,886123596
268,151,watch,875742470
532,148,watch,888817717
407,648,watch,875552647
644,50,watch,889077247
16,58,watch,877720118
119,917,watch,892564349
95,207,watch,880571164
73,152,watch,888626496
354,135,watch,891218230
472,185,watch,875980081
402,475,watch,876266741
200,161,watch,884128979
579,183,watch,880952038
491,258,watch,891189815
642,596,watch,885604113
407,447,watch,876338249
343,449,watch,876407138
216,237,watch,880232752
496,50,watch,876072633
466,306,watch,890284231
534,820,watch,877808340
293,715,watch,888907674
433,303,watch,880585068
52,463,watch,882922927
592,236,watch,882608061
218,659,watch,877488366
501,124,watch,883347919
446,327,watch,879787858
530,163,watch,886202320
487,1019,watch,883447117
643,56,watch,891446791
312,526,watch,891698334
561,890,watch,885807080
328,449,watch,885049607
59,657,watch,888204597
560,597,watch,879976914
567,506,watch,882425701
319,751,watch,889816136
586,210,watch,884059027
481,678,watch,885828016
488,258,watch,891293606
307,739,watch,877122317
374,449,watch,880938044
99,591,watch,885678840
450,1286,watch,882377479
218,269,watch,877487931
279,663,watch,875310394
90,153,watch,891384754
505,161,watch,889333711
269,3,watch,891446722
429,22,watch,882384744
624,137,watch,879792623
385,254,watch,879453094
357,831,watch,878952080
450,525,watch,882467271
592,619,watch,882608234
270,226,watch,876956038
102,1228,watch,888802508
593,71,watch,875661567
567,497,watch,882425901
221,215,watch,875245514
542,23,watch,886532602
452,443,watch,885544109
487,28,watch,883446352
614,9,watch,879464063
528,181,watch,886812857
181,1152,watch,878962496
116,349,watch,886977905
622,252,watch,882591582
506,403,watch,874874458
130,531,watch,875216628
94,1073,watch,891720540
416,685,watch,876697955
315,209,watch,879821003
552,1152,watch,879222002
425,218,watch,878738887
460,294,watch,882910637
655,523,watch,887427268
537,649,watch,886031720
374,197,watch,882158940
533,133,watch,879191085
7,620,watch,891353892
366,671,watch,888857990
655,736,watch,888685734
592,682,watch,882607573
593,724,watch,875670796
504,1041,watch,887910694
606,530,watch,880925074
138,117,watch,879023245
595,369,watch,886921977
555,117,watch,879962152
260,891,watch,890618729
23,19,watch,874784466
587,682,watch,892871372
251,250,watch,886272378
216,100,watch,880232597
201,127,watch,884111708
